Ano;Código Município;Município;UF;IBC;Cobertura Pop. 4G5G;Densidade SMP;HHI SMP;Densidade SCM;HHI SCM;Adensamento Estações;Fibra;Cobertura área agricultável
2023;2406908;Lucrécia - RN;RN;41,36;99,5708;73,37;13;22,95;63;11,93;0;
2023;2407005;Luís Gomes - RN;RN;53,34;85,0653;61,33;23;12,22;44;6,89;100;
2023;2407104;Macaíba - RN;RN;58,63;91,0261;63,00;63;14,31;65;6,08;100;
2023;2407203;Macau - RN;RN;61,21;88,6628;67,84;72;20,97;63;9,13;100;
2023;2407252;Major Sales - RN;RN;37,92;99,9270;63,13;72;15,36;5;10,61;0;
2023;2407302;Marcelino Vieira - RN;RN;29,91;81,7272;42,74;45;4,23;57;7,91;0;
2023;2407401;Martins - RN;RN;64,88;97,0891;70,81;79;30,15;52;10,18;100;
2023;2407500;Maxaranguape - RN;RN;41,38;79,2141;88,62;76;0,15;82;12,18;0;
2023;2407609;Messias Targino - RN;RN;31,88;95,5807;55,77;7;1,91;50;9,74;0;
2023;2407708;Montanhas - RN;RN;52,79;98,4809;54,04;56;4,30;15;5,46;100;
2023;2407807;Monte Alegre - RN;RN;57,69;97,9279;50,80;75;13,19;67;2,71;100;
2023;2407906;Monte das Gameleiras - RN;RN;63,94;94,8891;90,00;41;10,47;25;36,60;100;
2023;2408003;Mossoró - RN;RN;69,32;97,0849;89,91;87;26,64;73;8,26;100;
2023;2408102;Natal - RN;RN;71,94;100,0000;91,91;90;29,39;78;13,80;100;
2023;2408201;Nísia Floresta - RN;RN;56,94;100,0000;38,91;65;16,49;64;13,04;100;
2023;2408300;Nova Cruz - RN;RN;56,63;85,0804;64,13;44;12,26;74;4,25;100;
2023;2408409;"Olho-d'Água do Borges - RN";RN;30,89;98,9211;52,06;9;4,21;36;5,33;0;
2023;2408508;Ouro Branco - RN;RN;27,52;86,2339;41,99;5;12,62;9;12,72;0;
2023;2408607;Paraná - RN;RN;24,18;90,2536;25,97;19;0,81;32;5,29;0;
2023;2408706;Paraú - RN;RN;34,50;92,8421;75,53;4;11,56;7;11,61;0;
2023;2408805;Parazinho - RN;RN;35,84;71,6937;63,83;71;0,26;82;17,35;0;
2023;2408904;Parelhas - RN;RN;56,97;92,7559;54,97;83;23,38;10;5,81;100;
2023;2408953;Rio do Fogo - RN;RN;35,94;92,2363;66,42;36;1,35;65;10,06;0;
2023;2409100;Passa e Fica - RN;RN;55,40;99,9992;40,78;32;21,99;59;7,65;100;
2023;2409209;Passagem - RN;RN;47,44;99,9999;77,47;78;22,57;69;20,06;0;
2023;2409308;Patu - RN;RN;38,77;92,0565;68,77;5;25,15;67;7,57;0;
2023;2409332;Santa Maria - RN;RN;55,93;82,4751;73,49;42;0,27;71;8,59;100;
2023;2409407;Pau dos Ferros - RN;RN;59,98;98,4084;72,91;58;26,28;3;5,47;100;
2023;2409506;Pedra Grande - RN;RN;27,75;60,4675;49,37;14;0,15;83;17,27;0;
2023;2409605;Pedra Preta - RN;RN;40,58;80,0395;81,57;29;7,82;64;34,13;0;
2023;2409704;Pedro Avelino - RN;RN;29,70;62,3303;50,84;52;2,86;75;10,01;0;
2023;2409803;Pedro Velho - RN;RN;48,02;94,8076;40,65;7;4,04;44;3,01;100;
2023;2409902;Pendências - RN;RN;55,81;83,3791;68,35;29;11,80;67;5,09;100;
2023;2410009;Pilões - RN;RN;36,75;94,5450;74,44;17;0,33;61;14,05;0;
2023;2410108;Poço Branco - RN;RN;31,35;84,0171;42,57;73;2,72;53;6,72;0;
2023;2410207;Portalegre - RN;RN;54,44;92,1648;50,84;15;17,64;63;8,22;100;
2023;2410256;Porto do Mangue - RN;RN;23,31;57,2173;40,26;37;6,56;7;15,93;0;
2023;2410306;Serra Caiada - RN;RN;28,62;89,3411;31,97;33;1,34;67;8,23;0;
2023;2410405;Pureza - RN;RN;24,36;52,6819;46,24;13;0,31;77;8,90;0;
2023;2410504;Rafael Fernandes - RN;RN;32,54;98,4609;52,25;19;16,29;11;7,67;0;
2023;2410603;Rafael Godeiro - RN;RN;30,95;88,1896;41,89;10;15,12;45;14,20;0;
2023;2410702;Riacho da Cruz - RN;RN;35,63;98,2698;56,74;6;13,14;54;15,42;0;
2023;2410801;Riacho de Santana - RN;RN;25,49;86,5495;40,33;1;8,19;3;10,09;0;
2023;2410900;Riachuelo - RN;RN;55,19;97,9865;50,14;57;1,23;71;8,46;100;
2023;2411007;Rodolfo Fernandes - RN;RN;30,56;93,8206;51,46;2;15,09;9;9,82;0;
2023;2411056;Tibau - RN;RN;55,32;87,2556;90,56;71;81,09;10;23,22;0;
2023;2411106;Ruy Barbosa - RN;RN;33,76;87,9656;49,78;28;12,09;33;25,98;0;
2023;2411205;Santa Cruz - RN;RN;60,56;95,0435;74,71;75;13,88;43;3,91;100;
2023;2411403;Santana do Matos - RN;RN;46,25;48,4088;44,55;57;13,55;48;5,02;100;
2023;2411429;Santana do Seridó - RN;RN;31,21;85,5427;42,48;7;23,65;11;23,17;0;
2023;2411502;Santo Antônio - RN;RN;59,03;94,7952;58,21;67;18,21;65;3,76;100;
2023;2411601;São Bento do Norte - RN;RN;36,27;63,4284;90,62;11;0,36;85;18,91;0;
2023;2411700;São Bento do Trairí - RN;RN;33,55;91,2360;54,56;18;0,09;62;21,97;0;
2023;2411809;São Fernando - RN;RN;53,82;76,3451;52,53;30;22,04;55;11,93;100;
2023;2411908;São Francisco do Oeste - RN;RN;33,31;97,6700;60,11;16;14,90;3;10,01;0;
2023;2412005;São Gonçalo do Amarante - RN;RN;63,90;98,3041;74,79;89;19,44;51;7,01;100;
2023;2412104;São João do Sabugi - RN;RN;53,66;87,7774;59,54;34;18,84;15;6,99;100;
2023;2412203;São José de Mipibu - RN;RN;62,61;99,6154;64,50;72;19,90;79;4,40;100;
2023;2412302;São José do Campestre - RN;RN;36,13;91,0346;71,98;67;5,45;16;7,49;0;
2023;2412401;São José do Seridó - RN;RN;57,02;93,7502;35,84;31;30,15;72;18,28;100;
2023;2412500;São Miguel - RN;RN;58,18;95,1925;52,17;81;24,27;30;6,19;100;
2023;2412559;São Miguel do Gostoso - RN;RN;36,11;61,2463;83,01;52;0,37;90;10,19;0;
2023;2412609;São Paulo do Potengi - RN;RN;42,21;95,9996;69,34;76;15,56;76;4,96;0;
2023;2412708;São Pedro - RN;RN;33,10;98,7247;38,84;56;1,34;65;10,82;0;
2023;2412807;São Rafael - RN;RN;54,21;80,6907;43,52;60;19,71;64;8,10;100;
2023;2412906;São Tomé - RN;RN;27,41;70,4350;52,61;24;5,57;27;10,44;0;
2023;2413003;São Vicente - RN;RN;34,99;86,3561;50,02;55;16,57;51;9,90;0;
2023;2413102;Senador Elói de Souza - RN;RN;26,34;78,6067;40,81;4;0,79;58;10,47;0;
2023;2413201;Senador Georgino Avelino - RN;RN;42,43;100,0000;86,47;64;2,22;45;15,37;0;
2023;2413300;Serra de São Bento - RN;RN;35,04;99,8884;59,44;42;13,11;6;10,95;0;
2023;2413359;Serra do Mel - RN;RN;45,23;45,1696;41,22;36;7,74;47;25,45;100;
2023;2413409;Serra Negra do Norte - RN;RN;30,36;77,1939;58,52;44;2,83;37;5,48;0;
2023;2413508;Serrinha - RN;RN;29,42;70,7931;40,35;47;12,16;55;9,71;0;
2023;2413557;Serrinha dos Pintos - RN;RN;48,97;77,4905;53,55;40;8,79;7;8,94;100;
2023;2413607;Severiano Melo - RN;RN;32,20;96,1919;53,56;7;9,64;24;15,18;0;
2023;2413706;Sítio Novo - RN;RN;31,43;88,7761;36,15;8;16,18;60;17,90;0;
2023;2413805;Taboleiro Grande - RN;RN;39,28;93,3686;74,17;6;17,25;56;17,81;0;
2023;2413904;Taipu - RN;RN;48,65;73,7849;54,61;48;5,43;10;9,12;100;
2023;2414001;Tangará - RN;RN;58,75;88,1423;70,26;82;6,53;60;4,70;100;
2023;2414100;Tenente Ananias - RN;RN;27,59;74,9739;44,57;23;2,06;63;6,09;0;
2023;2414159;Tenente Laurentino Cruz - RN;RN;64,77;96,2988;90,20;32;30,32;45;7,07;100;
2023;2414209;Tibau do Sul - RN;RN;70,90;99,4833;89,83;83;34,95;40;22,14;100;
2023;2414308;Timbaúba dos Batistas - RN;RN;59,18;94,4537;73,29;52;14,96;16;17,74;100;
2023;2414407;Touros - RN;RN;24,37;41,9925;49,08;41;0,33;82;3,78;0;
2023;2414456;Triunfo Potiguar - RN;RN;28,62;74,5950;56,98;6;8,06;26;12,40;0;
2023;2414506;Umarizal - RN;RN;58,85;98,3037;63,91;18;22,97;58;8,27;100;
2023;2414605;Upanema - RN;RN;26,21;58,5961;47,80;28;7,90;60;3,07;0;
2023;2414704;Várzea - RN;RN;60,72;99,6575;54,31;75;14,06;70;15,92;100;
2023;2414753;Venha-Ver - RN;RN;36,42;99,9488;43,66;45;12,97;55;20,73;0;
2023;2414803;Vera Cruz - RN;RN;63,36;93,2722;86,16;66;10,57;69;7,80;100;
2023;2414902;Viçosa - RN;RN;38,02;99,8523;62,16;4;15,86;50;22,86;0;
2023;2415008;Vila Flor - RN;RN;40,93;100,0000;75,39;25;12,52;52;19,68;0;
2023;2500106;Água Branca - PB;PB;22,90;61,8604;45,70;12;7,70;11;6,69;0;
2023;2500205;Aguiar - PB;PB;27,27;57,0056;51,72;32;0,26;78;8,33;0;
2023;2500304;Alagoa Grande - PB;PB;55,63;92,7337;59,66;40;6,58;73;4,00;100;
2023;2500403;Alagoa Nova - PB;PB;54,27;98,0256;45,20;47;8,92;66;3,96;100;
2023;2500502;Alagoinha - PB;PB;49,00;99,2757;35,24;8;7,01;47;6,07;100;
2023;2500536;Alcantil - PB;PB;48,14;63,0422;38,65;34;13,88;57;14,93;100;
2023;2500577;Algodão de Jandaíra - PB;PB;47,62;76,4760;51,01;1;4,39;36;14,10;100;
2023;2500601;Alhandra - PB;PB;62,48;99,9515;79,36;81;1,11;73;7,67;100;
2023;2500700;São João do Rio do Peixe - PB;PB;49,07;66,9222;47,59;36;14,50;52;4,64;100;
2023;2500734;Amparo - PB;PB;32,12;90,2108;64,07;8;3,11;18;18,64;0;
2023;2500775;Aparecida - PB;PB;49,10;81,1134;45,41;18;9,83;51;5,23;100;
2023;2500809;Araçagi - PB;PB;51,53;87,8810;45,28;53;2,13;62;5,00;100;
2023;2500908;Arara - PB;PB;47,51;90,3711;41,73;10;7,69;18;8,53;100;
2023;2501005;Araruna - PB;PB;53,34;86,3574;56,61;70;8,26;28;3,63;100;
2023;2501104;Areia - PB;PB;57,50;91,7425;53,18;87;14,53;56;3,68;100;
2023;2501153;Areia de Baraúnas - PB;PB;29,37;76,6331;37,05;34;0,12;76;20,77;0;
2023;2501203;Areial - PB;PB;63,80;99,9754;79,31;61;10,59;75;11,69;100;
2023;2501302;Aroeiras - PB;PB;45,89;69,9665;41,79;34;5,89;38;4,45;100;
2023;2501351;Assunção - PB;PB;36,29;97,9207;72,63;11;5,14;48;10,03;0;
2023;2501401;Baía da Traição - PB;PB;40,23;94,4744;72,89;79;0,55;72;9,03;0;
2023;2501500;Bananeiras - PB;PB;51,32;91,9240;39,51;82;9,33;11;6,30;100;
2023;2501534;Baraúna - PB;PB;55,62;96,4619;57,28;8;13,92;49;17,49;100;
2023;2501575;Barra de Santana - PB;PB;23,09;44,7007;21,48;73;12,42;55;10,34;0;
2023;2501609;Barra de Santa Rosa - PB;PB;53,19;74,7923;58,15;35;14,25;67;4,84;100;
2023;2501708;Barra de São Miguel - PB;PB;42,72;53,5991;32,86;27;0,18;65;14,10;100;
2023;2501807;Bayeux - PB;PB;65,78;100,0000;87,06;87;15,39;52;7,30;100;
2023;2501906;Belém - PB;PB;56,07;99,9541;63,92;48;1,18;56;3,81;100;
2023;2502003;Belém do Brejo do Cruz - PB;PB;53,42;83,8486;61,51;13;6,68;69;9,97;100;
2023;2502052;Bernardino Batista - PB;PB;53,62;72,4495;75,89;5;11,46;48;11,89;100;
2023;2502102;Boa Ventura - PB;PB;53,74;97,7817;44,34;62;5,51;40;12,00;100;
2023;2502151;Boa Vista - PB;PB;50,78;75,9981;44,84;28;14,62;53;13,06;100;
2023;2502201;Bom Jesus - PB;PB;37,52;96,0589;70,11;20;4,11;58;18,22;0;
2023;2502300;Bom Sucesso - PB;PB;29,24;69,6089;52,91;10;9,75;63;8,94;0;
2023;2502409;Bonito de Santa Fé - PB;PB;29,68;84,0103;49,27;2;7,22;71;2,03;0;
2023;2502508;Boqueirão - PB;PB;35,32;86,5953;71,12;48;4,10;44;5,92;0;
2023;2502607;Igaracy - PB;PB;53,24;85,7506;59,21;65;4,56;20;11,06;100;
2023;2502706;Borborema - PB;PB;39,67;99,4523;70,07;52;0,19;72;14,83;0;
2023;2502805;Brejo do Cruz - PB;PB;50,75;85,4735;57,20;6;0,76;67;6,12;100;
2023;2502904;Brejo dos Santos - PB;PB;55,13;98,0140;62,40;8;1,30;75;10,88;100;
2023;2503001;Caaporã - PB;PB;58,73;100,0000;64,28;80;0,57;62;6,88;100;
2023;2503100;Cabaceiras - PB;PB;25,75;62,3695;37,13;39;4,89;55;11,71;0;
2023;2503209;Cabedelo - PB;PB;71,49;100,0000;90,30;89;32,48;73;11,27;100;
2023;2503308;Cachoeira dos Índios - PB;PB;50,91;84,6985;45,77;28;4,50;68;9,10;100;
2023;2503407;Cacimba de Areia - PB;PB;32,34;93,1959;44,85;33;0,07;72;12,66;0;
2023;2503506;Cacimba de Dentro - PB;PB;47,92;85,5918;44,12;52;1,82;17;3,89;100;
2023;2503555;Cacimbas - PB;PB;22,12;50,9138;29,41;35;0,09;71;11,53;0;
2023;2503605;Caiçara - PB;PB;53,18;99,1640;59,05;25;0,06;40;9,46;100;
2023;2503704;Cajazeiras - PB;PB;62,66;85,7593;85,51;67;20,35;53;5,93;100;
2023;2503753;Cajazeirinhas - PB;PB;23,45;73,6151;28,30;4;4,05;27;22,80;0;
2023;2503803;Caldas Brandão - PB;PB;55,34;99,9998;59,83;44;4,72;33;10,86;100;
2023;2503902;Camalaú - PB;PB;48,69;60,7925;50,77;24;13,12;58;10,27;100;
2023;2504009;Campina Grande - PB;PB;67,41;98,8506;85,18;87;23,12;65;7,25;100;
2023;2504033;Capim - PB;PB;55,36;100,0000;67,39;9;4,65;50;8,96;100;
2023;2504074;Caraúbas - PB;PB;24,46;62,6054;30,61;14;0,44;84;15,84;0;
2023;2504108;Carrapateira - PB;PB;32,28;84,8703;63,92;14;5,92;24;18,01;0;
2023;2504157;Casserengue - PB;PB;53,74;88,2161;54,36;39;7,87;57;9,07;100;
2023;2504207;Catingueira - PB;PB;43,96;68,5174;38,64;15;4,97;22;13,91;100;
2023;2504306;Catolé do Rocha - PB;PB;53,21;84,6364;61,22;19;12,22;52;4,75;100;
2023;2504355;Caturité - PB;PB;37,82;93,9656;64,28;61;0,66;63;15,85;0;
2023;2504405;Conceição - PB;PB;47,48;72,1979;54,15;31;4,50;27;4,56;100;
2023;2504504;Condado - PB;PB;57,29;86,4329;54,65;68;14,11;69;9,68;100;
2023;2504603;Conde - PB;PB;64,47;100,0000;90,55;84;11,89;15;15,84;100;
2023;2504702;Congo - PB;PB;50,64;80,4793;65,49;19;6,07;18;8,44;100;
2023;2504801;Coremas - PB;PB;30,62;84,6050;55,02;44;4,01;33;2,84;0;
2023;2504850;Coxixola - PB;PB;48,14;74,4194;31,09;29;0,15;81;22,83;100;
2023;2504900;Cruz do Espírito Santo - PB;PB;58,26;99,3337;72,25;75;1,50;29;8,53;100;
2023;2505006;Cubati - PB;PB;55,16;99,6889;46,14;36;14,36;34;19,23;100;
2023;2505105;Cuité - PB;PB;53,98;76,1786;66,96;34;14,19;50;4,22;100;
2023;2505204;Cuitegi - PB;PB;57,87;99,9999;67,18;65;2,01;37;12,38;100;
2023;2505238;Cuité de Mamanguape - PB;PB;36,00;98,9946;64,39;12;0,23;81;9,99;0;
2023;2505279;Curral de Cima - PB;PB;31,61;80,7608;60,34;16;0,04;65;11,89;0;
2023;2505303;Curral Velho - PB;PB;51,65;85,5214;35,14;33;6,02;63;27,26;100;
2023;2505352;Damião - PB;PB;61,92;90,9539;84,45;62;5,02;69;12,54;100;
2023;2505402;Desterro - PB;PB;30,46;97,9747;35,27;17;0,04;79;10,33;0;
2023;2505501;Vista Serrana - PB;PB;53,54;92,6773;73,28;12;3,38;17;11,44;100;
2023;2505600;Diamante - PB;PB;50,35;74,4795;40,97;51;6,51;65;13,22;100;
2023;2505709;Dona Inês - PB;PB;27,44;87,4703;48,24;2;3,33;36;4,01;0;
2023;2505808;Duas Estradas - PB;PB;36,28;96,6199;68,19;20;0,13;54;18,78;0;
2023;2505907;Emas - PB;PB;49,17;87,2423;44,44;23;6,78;23;13,83;100;
2023;2506004;Esperança - PB;PB;57,27;97,2479;57,96;68;10,29;54;3,33;100;
2023;2506103;Fagundes - PB;PB;27,83;81,8996;43,54;33;6,68;15;11,31;0;
2023;2506202;Frei Martinho - PB;PB;52,88;82,1844;50,49;3;17,36;50;21,95;100;
2023;2506251;Gado Bravo - PB;PB;46,51;74,5743;33,61;7;7,52;71;10,18;100;
2023;2506301;Guarabira - PB;PB;62,86;98,9175;71,98;87;17,74;53;4,35;100;
2023;2506400;Gurinhém - PB;PB;59,68;94,4855;67,04;82;3,68;65;10,59;100;
2023;2506509;Gurjão - PB;PB;39,67;86,2325;65,65;64;13,42;61;19,27;0;
2023;2506608;Ibiara - PB;PB;48,23;87,1009;28,83;23;0,19;77;14,79;100;
2023;2506707;Imaculada - PB;PB;22,81;60,5152;30,20;26;0,04;79;4,01;0;
2023;2506806;Ingá - PB;PB;55,74;97,4530;55,74;57;4,79;52;8,24;100;
2023;2506905;Itabaiana - PB;PB;59,73;98,9827;75,56;71;9,69;27;6,29;100;
2023;2507002;Itaporanga - PB;PB;57,16;92,5518;67,66;24;9,43;81;3,48;100;
2023;2507101;Itapororoca - PB;PB;54,31;97,3309;46,54;67;2,49;64;4,53;100;
2023;2507200;Itatuba - PB;PB;45,48;78,4197;31,12;19;6,07;49;7,93;100;
2023;2507309;Jacaraú - PB;PB;30,29;81,7650;47,38;26;0,48;83;5,82;0;
2023;2507408;Jericó - PB;PB;49,61;87,0215;54,60;13;5,20;27;8,31;100;
2023;2507507;João Pessoa - PB;PB;71,74;100,0000;92,42;91;29,70;75;11,86;100;
2023;2507606;Juarez Távora - PB;PB;31,65;89,0939;46,19;46;3,73;48;10,68;0;
2023;2507705;Juazeirinho - PB;PB;53,08;76,2863;55,77;62;15,53;39;3,67;100;
2023;2507804;Junco do Seridó - PB;PB;51,89;87,6407;48,67;26;20,98;16;9,20;100;
2023;2507903;Juripiranga - PB;PB;24,85;99,7456;2,31;77;2,55;30;4,16;0;
2023;2508000;Juru - PB;PB;26,54;65,0704;50,51;10;0,09;74;6,77;0;
2023;2508109;Lagoa - PB;PB;50,04;87,9218;44,51;29;0,59;60;9,43;100;
2023;2508208;Lagoa de Dentro - PB;PB;32,86;99,7654;51,97;10;0,05;73;7,99;0;
2023;2508307;Lagoa Seca - PB;PB;60,14;100,0000;56,61;82;13,61;66;6,76;100;
2023;2508406;Lastro - PB;PB;51,61;94,2454;47,46;47;3,87;22;13,17;100;
2023;2508505;Livramento - PB;PB;49,11;78,5321;45,92;14;1,19;73;12,11;100;
2023;2508554;Logradouro - PB;PB;51,78;100,0000;38,44;23;1,36;69;13,02;100;
2023;2508604;Lucena - PB;PB;45,80;97,3207;76,12;85;24,55;55;13,26;0;
2023;2508703;"Mãe d'Água - PB";PB;26,24;85,2695;25,69;14;0,34;74;11,62;0;
2023;2508802;Malta - PB;PB;54,81;95,2984;58,66;28;3,87;61;10,33;100;
2023;2508901;Mamanguape - PB;PB;66,20;97,9683;90,28;66;18,14;63;9,34;100;
2023;2509008;Manaíra - PB;PB;45,56;73,4188;46,40;40;4,07;10;3,99;100;
2023;2509057;Marcação - PB;PB;49,91;99,4225;39,35;7;0,56;69;6,94;100;
2023;2509107;Mari - PB;PB;55,46;96,0412;62,83;59;3,39;44;2,90;100;
2023;2509156;Marizópolis - PB;PB;62,87;99,4689;90,39;28;10,84;71;6,21;100;
2023;2509206;Massaranduba - PB;PB;52,40;99,0261;51,53;50;5,18;20;4,42;100;
2023;2509305;Mataraca - PB;PB;54,39;89,1440;59,87;27;10,01;45;12,63;100;
2023;2509339;Matinhas - PB;PB;31,11;99,2885;40,62;15;0,23;73;9,11;0;
2023;2509370;Mato Grosso - PB;PB;35,31;94,3726;58,27;6;6,57;56;24,57;0;
2023;2509396;Maturéia - PB;PB;60,72;93,1517;90,40;73;9,23;6;9,71;100;
2023;2509404;Mogeiro - PB;PB;52,42;92,4677;48,33;34;6,64;58;5,99;100;
2023;2509503;Montadas - PB;PB;40,88;100,0000;74,09;37;9,51;65;14,33;0;
2023;2509602;Monte Horebe - PB;PB;53,86;88,5844;49,70;35;7,39;66;14,40;100;
2023;2509701;Monteiro - PB;PB;55,13;73,3846;66,15;40;16,08;68;4,52;100;
2023;2509800;Mulungu - PB;PB;31,40;70,8975;52,31;70;2,13;65;7,11;0;
2023;2509909;Natuba - PB;PB;38,75;71,8122;23,23;2;4,83;8;4,66;100;
2023;2510006;Nazarezinho - PB;PB;23,54;74,3360;37,93;16;8,13;7;5,78;0;
2023;2510105;Nova Floresta - PB;PB;62,21;99,5360;72,84;65;13,45;60;10,71;100;
2023;2510204;Nova Olinda - PB;PB;51,38;93,1477;62,55;5;5,01;25;7,20;100;
2023;2510303;Nova Palmeira - PB;PB;49,78;73,5472;43,97;4;14,45;57;19,56;100;
2023;2510402;"Olho d'Água - PB";PB;49,39;63,7189;44,57;21;16,71;72;10,31;100;
2023;2510501;Olivedos - PB;PB;35,28;82,3319;61,96;17;18,17;47;17,45;0;
2023;2510600;Ouro Velho - PB;PB;54,57;98,3715;66,15;14;2,45;35;14,27;100;
2023;2510659;Parari - PB;PB;32,79;78,7760;55,61;17;0,12;78;24,22;0;
2023;2510709;Passagem - PB;PB;32,74;95,1783;50,16;17;0,09;63;16,91;0;
2023;2510808;Patos - PB;PB;66,59;97,6333;82,72;72;25,56;58;12,11;100;
2023;2510907;Paulista - PB;PB;45,84;64,5343;46,51;12;1,05;74;5,28;100;
2023;2511004;Pedra Branca - PB;PB;55,95;90,7364;48,51;63;8,96;61;16,71;100;
2023;2511103;Pedra Lavrada - PB;PB;46,91;75,2616;31,69;26;9,94;51;12,14;100;
2023;2511202;Pedras de Fogo - PB;PB;47,13;87,3534;24,39;52;2,47;60;3,51;100;
2023;2511301;Piancó - PB;PB;52,95;83,7796;61,30;58;4,37;35;5,07;100;
2023;2511400;Picuí - PB;PB;54,06;76,9654;52,56;78;17,70;42;3,41;100;
2023;2511509;Pilar - PB;PB;26,49;99,9999;26,76;29;4,87;10;8,46;0;
2023;2511608;Pilões - PB;PB;29,48;88,7914;49,16;18;2,79;38;9,17;0;
2023;2511707;Pilõezinhos - PB;PB;53,30;99,9999;49,72;21;0,32;67;11,72;100;
2023;2511806;Pirpirituba - PB;PB;52,30;99,8947;47,97;4;10,27;57;4,46;100;
2023;2511905;Pitimbu - PB;PB;35,48;99,6759;51,62;88;1,63;31;9,95;0;
2023;2512002;Pocinhos - PB;PB;53,76;86,7574;57,40;50;11,56;36;5,96;100;
2023;2512036;Poço Dantas - PB;PB;46,44;88,7644;26,75;18;8,32;36;10,87;100;
2023;2512077;Poço de José de Moura - PB;PB;52,02;94,8156;43,42;16;9,77;58;10,40;100;
2023;2512101;Pombal - PB;PB;57,73;85,8480;65,54;40;16,50;70;7,05;100;
2023;2512200;Prata - PB;PB;32,27;85,7839;53,96;8;10,76;59;10,64;0;
2023;2512309;Princesa Isabel - PB;PB;32,84;88,8972;63,80;30;14,32;7;4,93;0;
2023;2512408;Puxinanã - PB;PB;55,16;99,9998;55,43;83;3,97;19;5,83;100;
2023;2512507;Queimadas - PB;PB;61,92;93,6199;81,93;61;5,69;79;7,43;100;
2023;2512606;Quixaba - PB;PB;32,65;87,8969;48,29;27;4,23;50;23,90;0;
2023;2512705;Remígio - PB;PB;61,71;94,2598;79,39;53;13,15;71;4,66;100;
2023;2512721;Pedro Régis - PB;PB;36,49;100,0000;69,22;16;0,01;66;10,84;0;
2023;2512747;Riachão - PB;PB;33,82;98,9891;45,37;30;22,06;9;14,23;0;
2023;2512754;Riachão do Bacamarte - PB;PB;64,38;100,0000;84,22;81;0,16;60;22,20;100;
2023;2512762;Riachão do Poço - PB;PB;28,06;99,9999;10,78;73;0,54;37;17,58;0;
2023;2512788;Riacho de Santo Antônio - PB;PB;30,20;94,0998;36,01;5;6,75;28;31,96;0;
2023;2512804;Riacho dos Cavalos - PB;PB;27,78;84,5008;50,28;10;4,32;19;9,81;0;
2023;2512903;Rio Tinto - PB;PB;56,62;87,8336;54,45;65;13,29;69;5,93;100;
2023;2513000;Salgadinho - PB;PB;24,62;87,0248;21,20;27;11,90;5;12,41;0;
2023;2513109;Salgado de São Félix - PB;PB;43,71;58,7159;30,46;48;6,47;48;7,24;100;
2023;2513158;Santa Cecília - PB;PB;50,98;80,8770;55,36;0;6,42;74;8,15;100;
2023;2513208;Santa Cruz - PB;PB;49,71;93,7765;42,33;3;5,01;61;7,00;100;
2023;2513307;Santa Helena - PB;PB;49,86;80,9231;42,99;11;6,18;78;10,65;100;
2023;2513356;Santa Inês - PB;PB;28,36;60,8808;50,70;67;6,30;10;19,36;0;
2023;2513406;Santa Luzia - PB;PB;64,51;94,0712;78,36;69;26,90;63;4,18;100;
2023;2513505;Santana de Mangueira - PB;PB;24,51;55,5898;31,70;49;0,12;74;12,47;0;
2023;2513604;Santana dos Garrotes - PB;PB;43,20;71,6589;38,90;4;2,38;35;6,34;100;
2023;2513653;Joca Claudino - PB;PB;61,02;96,2675;56,58;7;43,65;51;16,40;100;
2023;2513703;Santa Rita - PB;PB;59,80;96,0420;63,69;85;13,27;46;7,64;100;
2023;2513802;Santa Teresinha - PB;PB;50,26;78,1861;49,92;39;7,27;42;9,46;100;
2023;2513851;Santo André - PB;PB;40,37;86,1453;68,16;68;8,77;48;31,77;0;
2023;2513901;São Bento - PB;PB;58,75;97,4718;69,37;30;15,06;50;10,34;100;
2023;2513927;São Bentinho - PB;PB;55,64;90,6351;67,82;23;5,88;39;19,25;100;
2023;2513943;São Domingos do Cariri - PB;PB;49,36;79,5186;40,58;22;0,27;61;24,17;100;
2023;2513968;São Domingos - PB;PB;30,42;86,8762;53,43;27;0,03;30;16,05;0;
2023;2513984;São Francisco - PB;PB;48,74;80,6568;52,17;1;8,98;27;13,28;100;
2023;2514008;São João do Cariri - PB;PB;23,67;64,8477;18,32;52;2,50;61;14,78;0;
2023;2514107;São João do Tigre - PB;PB;17,60;36,8866;20,95;21;1,59;65;14,66;0;
2023;2514206;São José da Lagoa Tapada - PB;PB;25,52;72,7584;49,82;12;6,71;9;8,77;0;
2023;2514305;São José de Caiana - PB;PB;29,88;83,7729;51,31;33;8,18;12;12,41;0;
2023;2514404;São José de Espinharas - PB;PB;24,53;62,1440;37,27;19;6,65;53;10,20;0;
2023;2514453;São José dos Ramos - PB;PB;32,90;100,0000;36,07;49;2,93;62;14,14;0;
2023;2514503;São José de Piranhas - PB;PB;50,33;67,6125;47,16;55;6,18;83;3,28;100;
2023;2514552;São José de Princesa - PB;PB;46,08;86,7662;34,50;31;1,37;18;12,19;100;
2023;2514602;São José do Bonfim - PB;PB;32,25;99,2160;49,57;35;2,74;28;12,85;0;
2023;2514651;São José do Brejo do Cruz - PB;PB;33,05;76,0217;65,78;26;2,05;41;24,51;0;
2023;2514701;São José do Sabugi - PB;PB;52,31;83,3053;51,05;30;19,39;17;15,10;100;
2023;2514800;São José dos Cordeiros - PB;PB;49,35;67,7109;58,27;8;0,21;78;12,21;100;
